municipio,estado,bioma,latitude,longitude,municipio_y,probabilidade,semana,precipitacao_total,dias_sem_chuva_max
PARAÍSO DO TOCANTINS,TOCANTINS,Cerrado,-10.240462647058823,-48.818938764705884,2698,0.9868607,25,27.03730174565224,9.392857142857142
PARAÚNA,GOIÁS,Cerrado,-16.945504,-50.728874000000005,2699,0.9905629,25,28.276107537849033,10.021739130434783
PARECIS,RONDÔNIA,Amazônia,-12.19879125,-61.34708375,2700,0.99565446,25,28.820889525058814,6.5
PARELHAS,RIO GRANDE DO NORTE,Caatinga,-6.697166666666667,-36.59690333333333,2701,0.97704595,25,25.556306820141675,25.666666666666668
PARINTINS,AMAZONAS,Amazônia,-2.67740625,-56.87484599107143,2702,0.99751556,25,30.46414557534738,3.397727272727273
PARIPUEIRA,ALAGOAS,Mata Atlântica,-9.4299225,-35.5865475,2703,0.9888763,25,30.316683435864213,4.75
PARISI,SÃO PAULO,Mata Atlântica,-20.29068,-50.00299,2704,0.0015555375,25,39.93674535383433,0.5
PARNAGUÁ,PIAUÍ,Cerrado,-10.331876887417218,-44.57055973509934,2705,0.99107236,25,30.049614463975956,13.494252873563218
PARNAMIRIM,PERNAMBUCO,Caatinga,-8.069807419354838,-39.65672322580645,2706,0.9697515,25,29.33827706356767,29.02
PARNAMIRIM,RIO GRANDE DO NORTE,Mata Atlântica,-5.95586,-35.2684,2706,0.9697515,25,29.33827706356767,29.02
PARNARAMA,MARANHÃO,Caatinga,-5.7622775,-43.1640115625,2707,0.9900135,25,30.71363022983031,10.808108108108108
PARNARAMA,MARANHÃO,Cerrado,-5.625025701680672,-43.507859546218484,2707,0.9900135,25,30.71363022983031,10.808108108108108
PARNAÍBA,PIAUÍ,Caatinga,-2.9949399999999997,-41.76984166666667,2708,0.9774135,25,35.519030736396964,5.8
PARNAÍBA,PIAUÍ,Cerrado,-2.878212,-41.77323,2708,0.9774135,25,35.519030736396964,5.8
PARÁ DE MINAS,MINAS GERAIS,Mata Atlântica,-19.8601725,-44.6054475,2709,0.9841651,25,26.5937282768356,27.125
PASSA E FICA,RIO GRANDE DO NORTE,Caatinga,-6.42251,-35.64741,2710,0.96913606,25,49.03326978023792,5.5
PASSA TEMPO,MINAS GERAIS,Mata Atlântica,-20.588835,-44.52715,2711,0.96338284,25,36.976008179526055,17.875
PASSA VINTE,MINAS GERAIS,Mata Atlântica,-22.158,-44.260815,2712,0.0010655939,25,28.19962688299222,2.5
PASSAGEM FRANCA,MARANHÃO,Cerrado,-6.1708464171779145,-43.73766416564417,2713,0.9900135,25,30.933214069934778,12.018691588785046
PASSAGEM FRANCA DO PIAUÍ,PIAUÍ,Caatinga,-5.884,-42.41681059375,2714,0.9719733,25,30.31040014485371,8.758620689655173
PASSIRA,PERNAMBUCO,Mata Atlântica,-8.02376,-35.50794,2715,0.9988079,25,15.74136005814658,1.5
PASSO DE CAMARAGIBE,ALAGOAS,Mata Atlântica,-9.272915000000001,-35.479325,2716,0.9785539,25,24.39384812493926,5.75
PASSOS,MINAS GERAIS,Cerrado,-20.6687485,-46.61681183333334,2717,0.98264503,25,30.202119730885403,34.45
PASSOS,MINAS GERAIS,Mata Atlântica,-20.844268500000002,-46.59606666666667,2717,0.98264503,25,30.202119730885403,34.45
PASSOS MAIA,SANTA CATARINA,Mata Atlântica,-26.67502,-51.92775,2718,0.9801865,25,24.712659369802168,3.5
PASTOS BONS,MARANHÃO,Cerrado,-6.628132944785276,-44.17726118404908,2719,0.98964053,25,29.2200215811768,12.586206896551724
PATIS,MINAS GERAIS,Cerrado,-16.085912,-44.056560000000005,2720,0.9693894,25,37.95491373398871,36.2
PATO BRANCO,PARANÁ,Mata Atlântica,-26.24979,-52.58689,2721,0.99999905,25,13.234876445104447,4.0
PATOS,PARAÍBA,Caatinga,-7.03636,-37.29633857142857,2722,0.96794945,25,20.537237909161224,8.333333333333334
PATOS DE MINAS,MINAS GERAIS,Cerrado,-18.6110903125,-46.5149416875,2723,0.9868607,25,26.626806583604782,28.183333333333334
PATOS DO PIAUÍ,PIAUÍ,Caatinga,-7.670899090909091,-41.29088363636364,2724,0.9770051,25,33.82512190743634,12.722222222222221
PATROCÍNIO,MINAS GERAIS,Cerrado,-18.950008423076923,-47.01655615384615,2725,0.99034953,25,29.492129004210213,20.316326530612244
PATROCÍNIO PAULISTA,SÃO PAULO,Cerrado,-20.769667947368422,-47.28360210526316,2726,0.9831601,25,28.135511769469154,25.7
PATY DO ALFERES,RIO DE JANEIRO,Mata Atlântica,-22.377906666666664,-43.39827333333333,2727,0.9843329,25,23.94907979885262,4.666666666666667
PAU BRASIL,BAHIA,Mata Atlântica,-15.431715,-39.707285,2728,0.97085303,25,34.5400864565241,7.625
PAU D'ARCO,PARÁ,Amazônia,-7.761242253521126,-50.16645422535211,2729,0.99510795,25,29.697964925225047,11.557377049180328
PAU D'ARCO,TOCANTINS,Amazônia,-7.53407875,-49.13237375,2729,0.99510795,25,29.697964925225047,11.557377049180328
PAU D'ARCO,TOCANTINS,Cerrado,-7.61447,-48.55118,2729,0.99510795,25,29.697964925225047,11.557377049180328
PAU D'ARCO DO PIAUÍ,PIAUÍ,Caatinga,-5.266285,-42.50198833333334,2730,0.0004838509,25,32.4678485657192,1.3333333333333333
PAU DOS FERROS,RIO GRANDE DO NORTE,Caatinga,-6.068623333333334,-38.22935333333333,2731,0.9873461,25,32.01847289164704,14.0
PAUDALHO,PERNAMBUCO,Mata Atlântica,-7.8578883333333325,-35.182775,2732,0.98928064,25,29.909392560977363,9.083333333333334
PAUINI,AMAZONAS,Amazônia,-7.898306090225564,-67.22439463909775,2733,0.99510795,25,30.158835159905454,3.9452054794520546
PAULA CÂNDIDO,MINAS GERAIS,Mata Atlântica,-20.96948,-42.95039,2734,0.99999857,25,10.586101980850442,12.5
PAULA FREITAS,PARANÁ,Mata Atlântica,-26.17103,-50.85496,2735,0.9999987,25,11.96996578779418,7.5
PAULICÉIA,SÃO PAULO,Mata Atlântica,-21.124971578947367,-51.748776842105265,2736,0.979545,25,26.18748855311121,7.777777777777778
PAULINO NEVES,MARANHÃO,Cerrado,-2.888841590909091,-42.611705,2737,0.9922654,25,32.36430586828402,11.81081081081081
PAULISTA,PARAÍBA,Caatinga,-6.607956,-37.593574000000004,2738,0.98870087,25,33.257299100458816,14.928571428571429
PAULISTA,PERNAMBUCO,Mata Atlântica,-7.865505,-34.83931,2738,0.98870087,25,33.257299100458816,14.928571428571429
PAULISTANA,PIAUÍ,Caatinga,-8.081541944444446,-41.140439722222226,2739,0.9873461,25,32.06101871485744,21.65
PAULISTAS,MINAS GERAIS,Mata Atlântica,-18.530575,-42.83561,2740,0.96338284,25,36.50970661199035,31.25
PAULO AFONSO,BAHIA,Caatinga,-9.68916,-38.38093,2741,0.99999905,25,13.389521794326313,20.5
PAULO DE FARIA,SÃO PAULO,Mata Atlântica,-20.1212711,-49.4802344,2742,0.9898672,25,27.096928451649077,20.444444444444443
PAULO RAMOS,MARANHÃO,Amazônia,-4.512674166666667,-45.52884616666667,2743,0.9893127,25,27.90619557979838,9.053191489361701
PAULO RAMOS,MARANHÃO,Cerrado,-4.5694969230769225,-45.53761503846154,2743,0.9893127,25,27.90619557979838,9.053191489361701
PAULÍNIA,SÃO PAULO,Cerrado,-22.75926,-47.15052666666667,2744,0.97094256,25,37.654127691933915,10.333333333333334
PAVERAMA,RIO GRANDE DO SUL,Mata Atlântica,-29.56298666666667,-51.71817000000001,2745,0.9890975,25,22.188828372521616,3.25
PAVERAMA,RIO GRANDE DO SUL,Pampa,-29.63148,-51.75246,2745,0.9890975,25,22.188828372521616,3.25
PAVUSSU,PIAUÍ,Caatinga,-7.96040619047619,-43.2682849047619,2746,0.9809137,25,29.324626600791262,11.461538461538462
PAVUSSU,PIAUÍ,Cerrado,-8.017671666666667,-43.434760000000004,2746,0.9809137,25,29.324626600791262,11.461538461538462
PAVÃO,MINAS GERAIS,Mata Atlântica,-17.430809999999997,-41.059329999999996,2747,0.97761714,25,21.67670971112446,35.166666666666664
PAÇO DO LUMIAR,MARANHÃO,Amazônia,-2.54478,-44.18563,2748,0.98882395,25,19.846745647880258,6.5
PEABIRU,PARANÁ,Mata Atlântica,-23.896025,-52.352835,2749,0.9999987,25,18.375176756826644,3.25
PEDERNEIRAS,SÃO PAULO,Cerrado,-22.295814,-48.956531999999996,2750,0.97163016,25,35.076281361255155,9.9375
PEDERNEIRAS,SÃO PAULO,Mata Atlântica,-22.333286666666666,-48.75631333333333,2750,0.97163016,25,35.076281361255155,9.9375
PEDRA,PERNAMBUCO,Caatinga,-8.663924285714286,-36.92973071428571,2751,0.9758154,25,36.276523320456334,10.428571428571429
PEDRA AZUL,MINAS GERAIS,Mata Atlântica,-15.911815625,-41.21594175,2752,0.98737156,25,27.64172254010193,16.4
PEDRA BONITA,MINAS GERAIS,Mata Atlântica,-20.51449,-42.378855,2753,0.99999857,25,16.70336607268182,32.0
PEDRA BRANCA,CEARÁ,Caatinga,-5.4892705,-39.766974,2754,0.98360485,25,29.47213940713183,15.023809523809524
PEDRA BRANCA,PARAÍBA,Caatinga,-7.475833333333333,-38.080623333333335,2754,0.98360485,25,29.47213940713183,15.023809523809524
PEDRA BRANCA DO AMAPARI,AMAPÁ,Amazônia,0.9868275000000001,-52.2389595,2755,0.99509037,25,29.240281707416877,3.55
PEDRA DO ANTA,MINAS GERAIS,Mata Atlântica,-20.60588,-42.71698,2756,0.9736442,25,35.16551192081084,61.0
PEDRA DO INDAIÁ,MINAS GERAIS,Mata Atlântica,-20.331635,-45.264880000000005,2757,0.97821903,25,43.049814957687374,30.75
PEDRA DOURADA,MINAS GERAIS,Mata Atlântica,-20.817203333333335,-42.16576,2758,0.9646771,25,36.3238186777897,41.666666666666664
PEDRA GRANDE,RIO GRANDE DO NORTE,Caatinga,-5.157816666666666,-35.87644,2759,0.9702968,25,30.47218625557802,10.666666666666666
PEDRA PRETA,MATO GROSSO,Cerrado,-16.7064264,-54.02662305333333,2760,0.9823307,25,29.942385618502854,39.78
PEDRAS ALTAS,RIO GRANDE DO SUL,Pampa,-31.642859,-53.58929775,2761,0.0034928853,25,33.79677344915739,2.6666666666666665
PEDRAS DE FOGO,PARAÍBA,Mata Atlântica,-7.3228515384615385,-35.067447692307695,2762,0.9905087,25,32.28392562344512,11.538461538461538
PEDRAS DE MARIA DA CRUZ,MINAS GERAIS,Caatinga,-15.462297142857143,-44.270379999999996,2763,0.98285496,25,27.95844824227139,13.181818181818182
PEDRAS DE MARIA DA CRUZ,MINAS GERAIS,Cerrado,-15.632876,-44.317754,2763,0.98285496,25,27.95844824227139,13.181818181818182
PEDREGULHO,SÃO PAULO,Cerrado,-20.195473,-47.524499033333335,2764,0.9855694,25,32.101792853651176,46.529411764705884
PEDREIRA,SÃO PAULO,Mata Atlântica,-22.74277,-46.87779,2765,0.9771771,25,31.193872947268005,9.5
PEDREIRAS,MARANHÃO,Cerrado,-4.615693333333334,-44.59632833333333,2766,0.9868607,25,26.64677224567137,4.75
PEDRINÓPOLIS,MINAS GERAIS,Cerrado,-19.233264499999997,-47.473741000000004,2767,0.98758054,25,22.789520825675247,3.75
PEDRO AFONSO,TOCANTINS,Cerrado,-9.233991857142856,-48.01458274285714,2768,0.9922654,25,32.24900756312193,13.572727272727272
PEDRO ALEXANDRE,BAHIA,Caatinga,-10.033585714285715,-37.98806428571429,2769,0.977813,25,37.66262070075276,4.857142857142857
PEDRO AVELINO,RIO GRANDE DO NORTE,Caatinga,-5.576169999999999,-36.431135,2770,0.9833009,25,30.829987825386933,4.0
PEDRO CANÁRIO,ESPÍRITO SANTO,Mata Atlântica,-18.2611825,-40.028425,2771,0.97762007,25,23.14874277017625,13.625
PEDRO DE TOLEDO,SÃO PAULO,Mata Atlântica,-24.34105,-47.2755,2772,0.99999857,25,12.889807644354976,9.5
PEDRO DO ROSÁRIO,MARANHÃO,Amazônia,-2.9657021212121215,-45.41106853030303,2773,0.9973386,25,29.265966337726724,13.114457831325302
PEDRO GOMES,MATO GROSSO DO SUL,Cerrado,-17.964723636363637,-54.38893272727273,2774,0.9870782,25,33.20395815386202,17.0
PEDRO II,PIAUÍ,Caatinga,-4.509636666666666,-41.39411583333334,2775,0.9813897,25,31.318984165197605,27.545454545454547
PEDRO LAURENTINO,PIAUÍ,Caatinga,-8.101173928571429,-42.3186725,2776,0.9766616,25,27.39396776822422,22.795454545454547
PEDRO LEOPOLDO,MINAS GERAIS,Cerrado,-19.69133,-44.07874416666667,2777,0.98558575,25,25.11375770746052,35.333333333333336
PEDRO OSÓRIO,RIO GRANDE DO SUL,Pampa,-31.86428,-52.81087,2778,0.00089351967,25,41.65028485708113,1.5
PEDRO RÉGIS,PARAÍBA,Caatinga,-6.69987,-35.27964,2779,0.985746,25,42.764626233346156,14.5
PEDRO TEIXEIRA,MINAS GERAIS,Mata Atlântica,-21.7381,-43.70757,2780,0.965943,25,37.17637436785043,4.5
PEDRO VELHO,RIO GRANDE DO NORTE,Mata Atlântica,-6.50404,-35.17517,2781,0.986067,25,24.156106336362868,4.0
PEDRÃO,BAHIA,Mata Atlântica,-12.0844,-38.61471,2782,0.0005815837,25,42.68648526754732,2.5
PEIXE,TOCANTINS,Cerrado,-11.942822738095238,-48.501326761904764,2783,0.9900135,25,31.051715297502437,11.414473684210526
PEIXE-BOI,PARÁ,Amazônia,-1.13380875,-47.2689,2784,0.99802893,25,32.52077889975625,6.1875
PEIXOTO DE AZEVEDO,MATO GROSSO,Amazônia,-10.09143014763231,-53.620540903899716,2785,0.99751556,25,30.527032187146123,22.189944134078214
PEJUÇARA,RIO GRANDE DO SUL,Mata Atlântica,-28.55818,-53.50122,2786,0.0015491372,25,26.895477234759657,1.0
PELOTAS,RIO GRANDE DO SUL,Pampa,-31.59495,-52.55131,2787,0.9756319,25,37.20458823514457,3.5
PENALVA,MARANHÃO,Amazônia,-3.255032325581395,-45.331535139534886,2788,0.99744785,25,24.95300960206239,6.851351351351352
PENEDO,ALAGOAS,Caatinga,-10.123253333333333,-36.46617666666667,2789,0.97704595,25,25.527410784876043,6.0
PENEDO,ALAGOAS,Mata Atlântica,-10.245180454545455,-36.42796518181819,2789,0.97704595,25,25.527410784876043,6.0
PENTECOSTE,CEARÁ,Caatinga,-3.857645714285714,-39.09624142857143,2790,0.9870467,25,32.28992021499472,21.428571428571427
PENÁPOLIS,SÃO PAULO,Mata Atlântica,-21.417951428571428,-50.086285714285715,2791,0.9809775,25,30.821934425770948,9.0
PEQUI,MINAS GERAIS,Cerrado,-19.60691,-44.62589,2792,0.99999917,25,10.380364242934693,4.5
PEQUIZEIRO,TOCANTINS,Amazônia,-8.265165263157895,-48.85881578947368,2793,0.9762082,25,33.50708423335992,9.0
PEQUIZEIRO,TOCANTINS,Cerrado,-8.590535,-49.055409999999995,2793,0.9762082,25,33.50708423335992,9.0
PERDIGÃO,MINAS GERAIS,Cerrado,-19.920109999999998,-45.07624666666666,2794,0.97906643,25,43.22441216682896,40.166666666666664
PERDIZES,MINAS GERAIS,Cerrado,-19.392066875,-47.14970625,2795,0.9742106,25,34.171892488553645,24.964285714285715
PERDÕES,MINAS GERAIS,Mata Atlântica,-21.0579625,-45.04194,2796,0.99999833,25,17.918989696958217,14.25
PEREIRA BARRETO,SÃO PAULO,Mata Atlântica,-20.62573611111111,-51.16780833333333,2797,0.9779288,25,28.018949887048954,4.9
PEREIRO,CEARÁ,Caatinga,-6.059246818181818,-38.47579090909091,2798,0.9875163,25,27.052424998001275,23.852941176470587
PERI MIRIM,MARANHÃO,Amazônia,-2.57065,-44.89378571428572,2799,0.99743325,25,23.44165317891293,8.571428571428571
PERITORÓ,MARANHÃO,Cerrado,-4.419218918918919,-44.28371297297297,2800,0.9924452,25,32.18796306618075,4.316666666666666
PEROBAL,PARANÁ,Mata Atlântica,-23.84286,-53.34431,2801,0.99999857,25,10.07312157068132,10.0
PEROLÂNDIA,GOIÁS,Cerrado,-17.559673846153846,-52.08763846153847,2802,0.9762082,25,33.48411905459049,21.363636363636363
PESQUEIRA,PERNAMBUCO,Caatinga,-8.3468455,-36.7924005,2803,0.97729665,25,34.99706075719733,9.3
PETROLINA,PERNAMBUCO,Caatinga,-8.98796217977528,-40.58603919101123,2804,0.9833009,25,30.606470541233858,22.42763157894737
PETROLINA DE GOIÁS,GOIÁS,Cerrado,-16.0753375,-49.3649975,2805,0.98449993,25,28.788540236246796,20.625
PETROLÂNDIA,PERNAMBUCO,Caatinga,-8.92527,-38.31538555555556,2806,0.9585425,25,35.71233326992488,12.4375
PETROLÂNDIA,SANTA CATARINA,Mata Atlântica,-27.55658,-49.70928,2806,0.9585425,25,35.71233326992488,12.4375
PETRÓPOLIS,RIO DE JANEIRO,Mata Atlântica,-22.3031,-43.12773,2807,0.9803844,25,22.379642050672977,6.5
PEÇANHA,MINAS GERAIS,Mata Atlântica,-18.44128,-42.49573,2808,0.99999857,25,17.231770606430672,5.5
PIACATU,SÃO PAULO,Mata Atlântica,-21.563496,-50.702023600000004,2809,0.9801737,25,28.005116054975687,5.5
PIANCÓ,PARAÍBA,Caatinga,-7.2196489999999995,-37.948951,2810,0.9873461,25,31.92440307975206,5.15
PIATÃ,BAHIA,Caatinga,-13.066799444444445,-41.85838388888889,2811,0.9758154,25,36.41823631709095,10.416666666666666
PIAÇABUÇU,ALAGOAS,Mata Atlântica,-10.31725,-36.39507,2812,0.96534747,25,19.79363290532668,6.0
PICOS,PIAUÍ,Caatinga,-7.0138544000000005,-41.5118336,2813,0.98360485,25,29.56139187648948,14.452380952380953
PIEDADE,SÃO PAULO,Mata Atlântica,-23.752653636363632,-47.45589636363636,2814,0.9824087,25,27.557969476204196,7.5
PIEDADE DE CARATINGA,MINAS GERAIS,Mata Atlântica,-19.741513333333334,-42.03586333333333,2815,0.9846736,25,26.815243942206433,22.666666666666668
PIEDADE DE PONTE NOVA,MINAS GERAIS,Mata Atlântica,-20.2239,-42.75107,2816,0.97423595,25,40.88118891108245,60.5
PIEDADE DO RIO GRANDE,MINAS GERAIS,Mata Atlântica,-21.451535,-44.10033,2817,0.9679813,25,37.747349051902674,8.5
PILAR,ALAGOAS,Mata Atlântica,-9.621780000000001,-36.017374000000004,2818,0.9861048,25,25.801891771474292,4.75
PILAR DE GOIÁS,GOIÁS,Cerrado,-14.567545999999998,-49.544122,2819,0.9753533,25,34.237151316602464,15.375
PILAR DO SUL,SÃO PAULO,Mata Atlântica,-23.86316,-47.744595,2820,0.98105204,25,25.31910557474281,4.5
PILÃO ARCADO,BAHIA,Caatinga,-9.869093714285714,-43.28689204571429,2821,0.9844073,25,28.76946627255713,20.87727272727273
PILÃO ARCADO,BAHIA,Cerrado,-9.977934523809525,-43.54065285714286,2821,0.9844073,25,28.76946627255713,20.87727272727273
PILÕEZINHOS,PARAÍBA,Caatinga,-6.83904,-35.52077,2822,0.97858626,25,22.003515626521217,3.0
PIMENTA,MINAS GERAIS,Cerrado,-20.556193166666667,-45.859445,2823,0.9852297,25,25.69257428954331,30.0
PIMENTA BUENO,RONDÔNIA,Amazônia,-11.904125454545454,-60.68183522727273,2824,0.9976121,25,30.24065973189736,17.66393442622951
PIMENTEIRAS,PIAUÍ,Caatinga,-6.25122425,-41.22205175,2825,0.9873461,25,32.1189573236802,19.536363636363635
PIMENTEIRAS DO OESTE,RONDÔNIA,Amazônia,-13.29822076056338,-61.70012615492957,2826,0.9941543,25,33.69398898414637,9.118556701030927
PINDAMONHANGABA,SÃO PAULO,Mata Atlântica,-22.9056425,-45.471445,2827,0.0008744185,25,21.0013085079923,1.625
PINDARÉ-MIRIM,MARANHÃO,Amazônia,-3.6847812500000003,-45.418048625,2828,0.99764496,25,28.714380431869863,11.0
PINDAÍ,BAHIA,Caatinga,-14.52537,-42.6069,2829,0.00025884586,25,40.02807993582692,1.5
PINDOBAÇU,BAHIA,Caatinga,-10.753555714285714,-40.343982857142855,2830,0.9815361,25,38.98198186010883,7.357142857142857
PINDORAMA,SÃO PAULO,Cerrado,-21.27297,-48.897965,2831,0.9766318,25,20.212661236118795,7.25
PINDORAMA,SÃO PAULO,Mata Atlântica,-21.135953333333333,-48.89140666666666,2831,0.9766318,25,20.212661236118795,7.25
PINDORAMA DO TOCANTINS,TOCANTINS,Cerrado,-11.17896303030303,-47.55550787878788,2832,0.9821967,25,29.237472535693346,12.446428571428571
PINDORETAMA,CEARÁ,Caatinga,-4.07075,-38.30938,2833,0.9714224,25,20.622605366727473,20.0
PINGO D'ÁGUA,MINAS GERAIS,Mata Atlântica,-19.74470666666667,-42.419386333333335,2834,0.9846736,25,26.983946488323056,59.25
PINHAIS,PARANÁ,Mata Atlântica,-25.41343,-49.13733,2835,0.9742187,25,49.11318973033103,3.5
PINHAL DA SERRA,RIO GRANDE DO SUL,Mata Atlântica,-27.91858,-51.156825,2836,0.9735396,25,21.96745744807165,3.5
PINHAL GRANDE,RIO GRANDE DO SUL,Mata Atlântica,-29.35189,-53.33301,2837,0.99919707,25,14.660032790326758,1.5
PINHALZINHO,SÃO PAULO,Mata Atlântica,-22.815820000000002,-46.54897,2838,0.9790259,25,42.44463117661742,8.75
PINHALÃO,PARANÁ,Mata Atlântica,-23.83115,-50.062665,2839,0.98898405,25,28.688823724712407,3.5
PINHEIRO,MARANHÃO,Amazônia,-2.603025227272727,-45.17173445454545,2840,0.9973386,25,29.16294528250468,7.95945945945946
PINHEIRO MACHADO,RIO GRANDE DO SUL,Pampa,-31.07223666666667,-53.35879,2841,0.991577,25,26.921208338534722,3.5
PINHEIROS,ESPÍRITO SANTO,Mata Atlântica,-18.402182857142858,-40.19799714285715,2842,0.9506945,25,19.481881564111152,9.642857142857142
PINHÃO,PARANÁ,Mata Atlântica,-25.76163,-51.62408666666666,2843,0.9731059,25,21.151205950123625,6.125
PINHÃO,SERGIPE,Caatinga,-10.58368,-37.8107,2843,0.9731059,25,21.151205950123625,6.125
PINTADAS,BAHIA,Caatinga,-11.899072499999999,-39.9286525,2844,0.98767066,25,42.187304607034015,17.875
PINTÓPOLIS,MINAS GERAIS,Cerrado,-16.048289999999998,-45.17013333333333,2845,0.99034953,25,29.535397684003453,25.0
PIO IX,PIAUÍ,Caatinga,-6.726605172413793,-40.80076827586207,2846,0.98185664,25,28.124936167966464,15.891304347826088
PIO XII,MARANHÃO,Amazônia,-3.8554785714285718,-45.0870199047619,2847,0.9976121,25,30.26734571510131,4.805555555555555
PIQUEROBI,SÃO PAULO,Mata Atlântica,-21.78064,-51.65332,2848,0.99005044,25,28.797770139402047,4.0
PIQUET CARNEIRO,CEARÁ,Caatinga,-5.845820714285714,-39.438837142857146,2849,0.9813897,25,31.376597518569056,26.423076923076923
PIQUETE,SÃO PAULO,Mata Atlântica,-22.591575,-45.21313,2850,0.984917,25,32.621667659057536,11.25
PIRACAIA,SÃO PAULO,Mata Atlântica,-23.06643,-46.42874,2851,0.98483616,25,23.784837333270744,4.5
PIRACANJUBA,GOIÁS,Cerrado,-17.341372222222223,-48.98573111111111,2852,0.98584855,25,27.282260668138566,14.833333333333334
PIRACICABA,SÃO PAULO,Cerrado,-22.77286,-47.8568275,2853,0.9841651,25,26.64389633153091,7.041666666666667
PIRACICABA,SÃO PAULO,Mata Atlântica,-22.710982222222224,-47.61002666666666,2853,0.9841651,25,26.64389633153091,7.041666666666667
PIRACURUCA,PIAUÍ,Caatinga,-3.853129661016949,-41.62642366949152,2854,0.9830595,25,31.708393540067352,10.213414634146341
PIRAJUBA,MINAS GERAIS,Cerrado,-19.9107,-48.73281,2855,0.99999917,25,10.198782017027055,61.0
PIRAJUÍ,SÃO PAULO,Mata Atlântica,-22.00719,-49.44306,2856,0.0008744185,25,21.053411656704846,1.5
PIRAMBU,SERGIPE,Mata Atlântica,-10.6146,-36.7803,2857,0.98813975,25,41.401559612477584,5.5
PIRANGA,MINAS GERAIS,Mata Atlântica,-20.68778857142857,-43.342015714285715,2858,0.9614541,25,36.909178935323574,30.5
PIRANGI,SÃO PAULO,Mata Atlântica,-21.06998,-48.63442,2859,0.97880596,25,31.47974372405262,4.5
PIRANGUINHO,MINAS GERAIS,Mata Atlântica,-22.349,-45.6497,2860,0.001116946,25,28.26161165912188,2.0
PIRANHAS,ALAGOAS,Caatinga,-9.55652,-37.70768,2861,0.9787946,25,31.20969067517917,12.416666666666666
PIRANHAS,GOIÁS,Cerrado,-16.454807499999998,-51.82147166666667,2861,0.9787946,25,31.20969067517917,12.416666666666666
PIRAPEMAS,MARANHÃO,Cerrado,-3.7933814285714287,-44.11820642857143,2862,0.99107236,25,29.91407376666936,8.5
PIRAPETINGA,MINAS GERAIS,Mata Atlântica,-21.713173333333334,-42.29433,2863,0.9614541,25,36.34997761399475,4.333333333333333
PIRAPORA,MINAS GERAIS,Cerrado,-17.37597724137931,-44.881703448275864,2864,0.98449993,25,28.770223296219083,22.884615384615383
PIRAPORA DO BOM JESUS,SÃO PAULO,Mata Atlântica,-23.3786,-47.02293,2865,0.99999857,25,11.518399696031878,3.0
PIRAPOZINHO,SÃO PAULO,Mata Atlântica,-22.61902,-51.657610000000005,2866,0.000588438,25,31.485145920984028,1.75
PIRAPÓ,RIO GRANDE DO SUL,Mata Atlântica,-28.09719,-55.24003,2867,0.00016000192,25,50.742745922427225,1.0
PIRAQUARA,PARANÁ,Mata Atlântica,-25.41919,-49.07694,2868,0.9989472,25,16.314338241327153,1.5
PIRAQUÊ,TOCANTINS,Amazônia,-6.7811328,-48.22369968,2869,0.9949108,25,31.117536480783482,8.91304347826087
